transaction_id,customer_id,date,product_category,amount,items_count,payment_method,is_online,total_amount,year,month,day_of_week,is_weekend
321,889,2024-02-08,Books,38.28,1,Credit Card,True,38.28,2024,2,3,False
322,605,2024-11-29,Clothing,23.41,1,PayPal,True,23.41,2024,11,4,False
323,496,2024-06-04,Books,19.24,1,Credit Card,True,19.24,2024,6,1,False
324,509,2024-02-18,Sports,218.3,4,Credit Card,True,873.2,2024,2,6,True
325,73,2024-02-08,Home & Garden,168.3,2,Credit Card,True,336.6,2024,2,3,False
326,151,2024-07-08,Sports,93.26,3,PayPal,True,279.78000000000003,2024,7,0,False
327,788,2024-04-20,Clothing,29.8,1,PayPal,True,29.8,2024,4,5,True
328,106,2024-10-03,Home & Garden,129.08,3,Credit Card,True,387.24,2024,10,3,False
329,979,2024-05-12,Sports,116.2,3,Credit Card,False,348.6,2024,5,6,True
330,324,2024-11-27,Electronics,1527.43,3,PayPal,True,4582.29,2024,11,2,False
331,870,2024-09-03,Books,25.07,3,PayPal,False,75.21000000000001,2024,9,1,False
332,584,2024-05-16,Books,22.68,4,Credit Card,True,90.72,2024,5,3,False
333,973,2024-12-05,Sports,217.88,2,Credit Card,False,435.76,2024,12,3,False
334,215,2024-07-31,Clothing,142.86,1,Credit Card,True,142.86,2024,7,2,False
335,538,2024-08-19,Books,22.24,4,PayPal,False,88.96,2024,8,0,False
336,602,2024-06-19,Books,23.15,4,Credit Card,False,92.6,2024,6,2,False
337,788,2024-08-22,Books,22.52,3,PayPal,False,67.56,2024,8,3,False
338,191,2024-05-26,Sports,177.49,4,PayPal,True,709.96,2024,5,6,True
339,616,2024-12-05,Sports,186.43,3,Credit Card,True,559.29,2024,12,3,False
340,123,2024-01-16,Electronics,1385.62,1,Credit Card,True,1385.62,2024,1,1,False
341,699,2024-05-17,Electronics,975.71,1,Bank Transfer,False,975.71,2024,5,4,False
342,116,2024-03-17,Books,36.84,1,Bank Transfer,True,36.84,2024,3,6,True
343,24,2024-08-18,Home & Garden,60.4,2,Credit Card,True,120.8,2024,8,6,True
344,271,2024-10-23,Books,35.26,4,PayPal,True,141.04,2024,10,2,False
345,361,2023-12-24,Sports,199.49,4,Credit Card,False,797.96,2023,12,6,True
346,753,2024-03-18,Home & Garden,293.46,2,Credit Card,True,586.92,2024,3,0,False
347,98,2024-09-21,Sports,124.15,1,Credit Card,True,124.15,2024,9,5,True
348,550,2024-11-28,Electronics,1967.21,2,Credit Card,True,3934.42,2024,11,3,False
349,568,2024-09-09,Electronics,888.78,1,Credit Card,False,888.78,2024,9,0,False
350,784,2024-02-10,Sports,170.97,1,Credit Card,True,170.97,2024,2,5,True
351,132,2024-09-18,Clothing,138.94,2,Credit Card,False,277.88,2024,9,2,False
352,69,2024-07-17,Sports,25.37,3,Credit Card,True,76.11,2024,7,2,False
353,426,2024-06-10,Sports,48.72,3,Bank Transfer,False,146.16,2024,6,0,False
354,439,2024-07-08,Clothing,41.67,2,PayPal,True,83.34,2024,7,0,False
355,513,2024-05-10,Electronics,684.64,1,Credit Card,True,684.64,2024,5,4,False
356,284,2024-08-28,Electronics,310.15,4,Bank Transfer,True,1240.6,2024,8,2,False
357,599,2023-12-16,Clothing,69.41,1,Credit Card,False,69.41,2023,12,5,True
358,113,2024-04-27,Sports,179.47,1,Credit Card,False,179.47,2024,4,5,True
359,798,2024-04-06,Books,31.4,4,Bank Transfer,True,125.6,2024,4,5,True
360,775,2024-02-20,Clothing,70.3,2,Credit Card,False,140.6,2024,2,1,False
361,882,2023-12-15,Home & Garden,102.11,2,Credit Card,True,204.22,2023,12,4,False
362,298,2024-06-11,Home & Garden,251.09,4,Bank Transfer,True,1004.36,2024,6,1,False
363,694,2024-04-15,Electronics,360.34,4,Credit Card,True,1441.36,2024,4,0,False
364,951,2024-01-31,Electronics,893.05,2,Credit Card,False,1786.1,2024,1,2,False
365,499,2024-10-31,Sports,49.03,3,Credit Card,True,147.09,2024,10,3,False
366,273,2024-02-22,Clothing,77.67,1,PayPal,False,77.67,2024,2,3,False
367,568,2024-10-16,Books,12.82,3,PayPal,True,38.46,2024,10,2,False
368,477,2024-05-28,Sports,42.52,3,Credit Card,True,127.56,2024,5,1,False
369,891,2024-10-12,Home & Garden,160.37,2,Credit Card,True,320.74,2024,10,5,True
370,704,2024-06-24,Clothing,22.59,3,PayPal,True,67.77,2024,6,0,False
371,847,2024-07-03,Home & Garden,131.8,4,PayPal,True,527.2,2024,7,2,False
372,2,2024-12-02,Books,17.77,1,Credit Card,True,17.77,2024,12,0,False
373,340,2024-08-05,Electronics,395.97,1,Credit Card,True,395.97,2024,8,0,False
374,97,2024-03-08,Sports,238.93,1,Bank Transfer,False,238.93,2024,3,4,False
375,97,2024-11-06,Clothing,52.24,4,Credit Card,True,208.96,2024,11,2,False
376,567,2024-09-06,Clothing,111.47,2,Credit Card,True,222.94,2024,9,4,False
377,547,2024-09-24,Clothing,133.14,1,Credit Card,False,133.14,2024,9,1,False
378,314,2024-11-10,Books,37.86,3,Credit Card,True,113.58,2024,11,6,True
379,736,2024-12-06,Home & Garden,126.11,3,PayPal,True,378.33,2024,12,4,False
380,126,2024-05-17,Sports,120.85,3,Credit Card,True,362.54999999999995,2024,5,4,False
381,56,2024-05-18,Home & Garden,217.94,3,PayPal,True,653.8199999999999,2024,5,5,True
382,498,2024-08-04,Books,25.13,2,PayPal,True,50.26,2024,8,6,True
383,790,2024-05-23,Home & Garden,45.05,1,Credit Card,True,45.05,2024,5,3,False
384,429,2024-01-03,Electronics,379.61,4,Credit Card,True,1518.44,2024,1,2,False
385,130,2023-12-26,Electronics,1019.33,2,PayPal,True,2038.66,2023,12,1,False
386,117,2024-02-10,Electronics,1935.08,4,PayPal,True,7740.32,2024,2,5,True
387,695,2024-07-13,Clothing,34.57,1,Credit Card,True,34.57,2024,7,5,True
388,557,2024-09-21,Sports,70.28,2,PayPal,True,140.56,2024,9,5,True
389,404,2024-10-26,Clothing,178.56,1,Credit Card,True,178.56,2024,10,5,True
390,997,2024-04-09,Home & Garden,230.85,4,Credit Card,True,923.4,2024,4,1,False
391,433,2024-01-09,Home & Garden,253.93,3,Credit Card,False,761.79,2024,1,1,False
392,929,2024-09-27,Electronics,1642.43,3,PayPal,True,4927.29,2024,9,4,False
393,355,2024-05-26,Clothing,162.91,1,PayPal,True,162.91,2024,5,6,True
394,912,2024-06-06,Home & Garden,231.1,1,Credit Card,True,231.1,2024,6,3,False
395,200,2024-07-08,Clothing,103.56,2,PayPal,True,207.12,2024,7,0,False
396,334,2024-02-17,Electronics,314.4,2,Credit Card,True,628.8,2024,2,5,True
397,724,2024-10-10,Sports,48.88,4,PayPal,False,195.52,2024,10,3,False
398,286,2024-10-24,Home & Garden,272.45,4,Credit Card,True,1089.8,2024,10,3,False
399,748,2024-03-05,Clothing,111.97,4,Credit Card,True,447.88,2024,3,1,False
400,87,2024-09-24,Electronics,733.96,1,PayPal,True,733.96,2024,9,1,False
401,276,2024-06-08,Home & Garden,283.45,3,PayPal,True,850.3499999999999,2024,6,5,True
402,78,2024-03-15,Home & Garden,113.54,4,PayPal,True,454.16,2024,3,4,False
403,278,2024-11-24,Home & Garden,118.52,3,PayPal,True,355.56,2024,11,6,True
404,774,2024-09-19,Books,44.79,3,Credit Card,True,134.37,2024,9,3,False
405,523,2024-07-22,Sports,121.83,2,PayPal,True,243.66,2024,7,0,False
406,271,2024-09-10,Electronics,644.3,2,Credit Card,True,1288.6,2024,9,1,False
407,422,2024-01-19,Books,47.14,1,Credit Card,False,47.14,2024,1,4,False
408,652,2024-02-22,Clothing,114.97,2,Credit Card,False,229.94,2024,2,3,False
409,657,2024-05-03,Electronics,1111.69,4,Credit Card,True,4446.76,2024,5,4,False
410,106,2024-09-18,Clothing,131.09,4,Credit Card,True,524.36,2024,9,2,False
411,81,2024-01-17,Home & Garden,189.76,4,Credit Card,True,759.04,2024,1,2,False
412,895,2024-07-25,Electronics,1030.59,4,Credit Card,True,4122.36,2024,7,3,False
413,522,2024-05-14,Home & Garden,99.52,4,Credit Card,True,398.08,2024,5,1,False
414,981,2024-01-05,Clothing,120.47,2,Credit Card,False,240.94,2024,1,4,False
415,129,2024-02-22,Electronics,169.75,4,Credit Card,False,679.0,2024,2,3,False
416,390,2024-07-20,Clothing,132.23,2,Credit Card,True,264.46,2024,7,5,True
417,248,2024-10-03,Sports,163.19,2,Credit Card,True,326.38,2024,10,3,False
418,952,2024-05-06,Clothing,39.11,4,PayPal,True,156.44,2024,5,0,False
419,110,2024-06-15,Clothing,88.04,2,Credit Card,True,176.08,2024,6,5,True
420,57,2024-06-15,Clothing,96.49,3,Credit Card,True,289.46999999999997,2024,6,5,True
421,213,2024-03-29,Electronics,598.58,1,Credit Card,True,598.58,2024,3,4,False
422,882,2024-04-10,Books,36.15,2,Credit Card,True,72.3,2024,4,2,False
423,309,2024-01-04,Home & Garden,236.98,3,PayPal,True,710.9399999999999,2024,1,3,False
424,943,2024-11-29,Electronics,1431.64,4,PayPal,True,5726.56,2024,11,4,False
425,954,2024-03-08,Books,20.61,4,Credit Card,False,82.44,2024,3,4,False
426,904,2024-11-24,Sports,230.38,1,Credit Card,True,230.38,2024,11,6,True
427,797,2024-03-28,Books,44.08,3,Credit Card,True,132.24,2024,3,3,False
428,971,2024-08-26,Clothing,193.46,1,PayPal,True,193.46,2024,8,0,False
429,903,2024-03-05,Sports,216.46,4,Credit Card,True,865.84,2024,3,1,False
430,329,2024-11-10,Home & Garden,73.36,1,PayPal,False,73.36,2024,11,6,True
431,169,2024-06-14,Sports,96.15,3,Credit Card,False,288.45000000000005,2024,6,4,False
432,416,2023-12-23,Home & Garden,111.26,4,Credit Card,True,445.04,2023,12,5,True
433,11,2024-08-26,Home & Garden,196.49,1,Bank Transfer,True,196.49,2024,8,0,False
434,237,2024-05-07,Sports,215.64,1,Credit Card,True,215.64,2024,5,1,False
435,255,2024-10-05,Sports,213.69,3,Credit Card,True,641.0699999999999,2024,10,5,True
436,602,2023-12-21,Home & Garden,111.49,1,Credit Card,True,111.49,2023,12,3,False
437,694,2024-03-03,Home & Garden,253.98,1,Bank Transfer,True,253.98,2024,3,6,True
438,365,2024-10-15,Clothing,85.41,2,Credit Card,True,170.82,2024,10,1,False
439,200,2024-09-02,Electronics,1865.87,2,Credit Card,True,3731.74,2024,9,0,False
440,221,2024-09-20,Sports,79.51,2,Credit Card,False,159.02,2024,9,4,False
441,848,2024-02-24,Clothing,195.79,4,Credit Card,True,783.16,2024,2,5,True
442,573,2024-02-07,Electronics,443.25,3,Credit Card,True,1329.75,2024,2,2,False
443,105,2024-03-27,Clothing,108.06,3,Credit Card,True,324.18,2024,3,2,False
444,336,2024-09-27,Clothing,61.47,2,Credit Card,True,122.94,2024,9,4,False
445,785,2024-04-05,Clothing,30.33,3,Credit Card,True,90.99,2024,4,4,False
446,561,2024-02-22,Clothing,163.22,4,PayPal,True,652.88,2024,2,3,False
447,561,2024-04-24,Clothing,139.04,3,Credit Card,True,417.12,2024,4,2,False
448,811,2024-09-05,Books,44.27,1,PayPal,True,44.27,2024,9,3,False
449,911,2024-11-15,Sports,127.8,4,Credit Card,True,511.2,2024,11,4,False
450,214,2024-01-05,Books,44.55,2,Credit Card,True,89.1,2024,1,4,False
451,824,2024-05-30,Sports,222.49,3,Credit Card,True,667.47,2024,5,3,False
452,207,2024-07-14,Home & Garden,292.4,1,Credit Card,True,292.4,2024,7,6,True
453,333,2024-10-28,Sports,68.35,2,Credit Card,True,136.7,2024,10,0,False
454,365,2024-02-16,Books,19.1,4,Credit Card,True,76.4,2024,2,4,False
455,325,2024-10-18,Clothing,197.86,2,Credit Card,True,395.72,2024,10,4,False
456,394,2024-12-02,Clothing,147.74,4,PayPal,True,590.96,2024,12,0,False
457,604,2024-04-25,Electronics,1308.23,2,Credit Card,True,2616.46,2024,4,3,False
458,58,2024-06-10,Sports,67.48,4,PayPal,True,269.92,2024,6,0,False
459,484,2024-02-10,Books,10.42,2,PayPal,True,20.84,2024,2,5,True
460,945,2024-02-24,Books,29.08,2,Credit Card,False,58.16,2024,2,5,True
461,219,2024-11-21,Clothing,190.17,4,Bank Transfer,True,760.68,2024,11,3,False
462,486,2024-06-13,Home & Garden,270.42,1,Credit Card,True,270.42,2024,6,3,False
463,605,2024-11-23,Electronics,869.44,1,Credit Card,False,869.44,2024,11,5,True
464,745,2024-11-02,Books,16.18,3,Credit Card,True,48.54,2024,11,5,True
465,436,2024-06-23,Home & Garden,53.48,1,Credit Card,True,53.48,2024,6,6,True
466,373,2024-09-16,Books,41.77,1,PayPal,False,41.77,2024,9,0,False
467,42,2024-02-01,Clothing,116.76,1,Credit Card,True,116.76,2024,2,3,False
468,19,2024-11-25,Home & Garden,87.55,2,Credit Card,True,175.1,2024,11,0,False
469,551,2024-11-06,Electronics,284.26,4,Bank Transfer,False,1137.04,2024,11,2,False
470,196,2024-05-10,Home & Garden,45.94,4,Credit Card,True,183.76,2024,5,4,False
471,938,2024-10-16,Clothing,140.24,2,Credit Card,True,280.48,2024,10,2,False
472,279,2024-05-17,Books,45.83,4,Credit Card,True,183.32,2024,5,4,False
473,419,2024-05-12,Home & Garden,245.09,1,PayPal,True,245.09,2024,5,6,True
474,109,2024-08-05,Electronics,548.39,3,Credit Card,True,1645.17,2024,8,0,False
475,854,2024-07-19,Home & Garden,258.1,4,Credit Card,False,1032.4,2024,7,4,False
476,989,2024-09-21,Electronics,1749.16,2,Bank Transfer,True,3498.32,2024,9,5,True
477,402,2024-11-04,Home & Garden,100.87,1,PayPal,True,100.87,2024,11,0,False
478,547,2024-09-21,Books,19.91,4,PayPal,False,79.64,2024,9,5,True
479,412,2024-05-22,Electronics,405.2,2,PayPal,True,810.4,2024,5,2,False
480,893,2024-06-29,Home & Garden,58.73,3,Credit Card,True,176.19,2024,6,5,True
481,351,2024-07-25,Electronics,1902.19,4,Credit Card,True,7608.76,2024,7,3,False
482,871,2024-07-19,Home & Garden,240.43,3,Credit Card,False,721.29,2024,7,4,False
483,327,2024-01-29,Home & Garden,30.73,3,PayPal,True,92.19,2024,1,0,False
484,710,2024-10-28,Clothing,153.12,2,Credit Card,True,306.24,2024,10,0,False
485,357,2024-12-09,Clothing,44.08,2,Credit Card,True,88.16,2024,12,0,False
486,688,2024-07-20,Sports,164.55,4,PayPal,True,658.2,2024,7,5,True
487,52,2024-07-31,Electronics,1544.62,4,PayPal,True,6178.48,2024,7,2,False
488,277,2024-11-18,Books,44.65,4,Bank Transfer,False,178.6,2024,11,0,False
489,869,2024-06-27,Electronics,1461.55,3,Credit Card,True,4384.65,2024,6,3,False
490,324,2024-02-14,Sports,215.09,3,PayPal,True,645.27,2024,2,2,False
491,355,2024-01-10,Electronics,1432.97,1,PayPal,True,1432.97,2024,1,2,False
492,171,2024-11-20,Home & Garden,112.11,3,PayPal,False,336.33,2024,11,2,False
493,728,2024-10-04,Home & Garden,217.09,3,Credit Card,True,651.27,2024,10,4,False
494,268,2024-11-29,Sports,230.9,1,Credit Card,True,230.9,2024,11,4,False
495,547,2024-03-28,Sports,83.66,2,Credit Card,False,167.32,2024,3,3,False
496,874,2024-08-18,Clothing,113.37,4,Credit Card,True,453.48,2024,8,6,True
497,66,2024-10-03,Sports,65.9,4,PayPal,True,263.6,2024,10,3,False
498,396,2024-05-27,Electronics,666.11,1,PayPal,True,666.11,2024,5,0,False
499,750,2024-10-03,Books,22.07,4,PayPal,True,88.28,2024,10,3,False
500,369,2023-12-29,Home & Garden,164.88,1,PayPal,True,164.88,2023,12,4,False
501,999,2024-03-13,Sports,168.77,1,PayPal,True,168.77,2024,3,2,False
502,591,2024-06-25,Clothing,97.76,4,PayPal,True,391.04,2024,6,1,False
503,610,2024-07-09,Books,30.97,1,Credit Card,True,30.97,2024,7,1,False
504,181,2024-04-25,Home & Garden,253.61,4,PayPal,True,1014.44,2024,4,3,False
505,923,2024-08-06,Sports,125.09,3,Credit Card,True,375.27,2024,8,1,False
506,738,2024-10-20,Home & Garden,255.44,2,Credit Card,True,510.88,2024,10,6,True
507,182,2024-08-09,Sports,63.39,3,Bank Transfer,True,190.17000000000002,2024,8,4,False
508,372,2024-12-01,Sports,30.54,2,Credit Card,True,61.08,2024,12,6,True
509,603,2024-07-01,Clothing,167.93,2,PayPal,True,335.86,2024,7,0,False
510,671,2024-08-31,Books,40.72,3,Credit Card,True,122.16,2024,8,5,True
511,898,2024-05-16,Books,12.57,1,Credit Card,True,12.57,2024,5,3,False
512,930,2024-06-07,Clothing,161.17,3,PayPal,True,483.51,2024,6,4,False
513,49,2024-01-21,Sports,230.62,3,Credit Card,True,691.86,2024,1,6,True
514,981,2024-01-01,Sports,185.95,4,Credit Card,True,743.8,2024,1,0,False
515,656,2024-03-30,Books,10.48,3,PayPal,False,31.44,2024,3,5,True
516,149,2024-01-25,Books,36.83,2,Credit Card,True,73.66,2024,1,3,False
517,907,2024-03-23,Electronics,947.68,3,Credit Card,True,2843.04,2024,3,5,True
518,959,2024-01-06,Books,40.4,4,Credit Card,True,161.6,2024,1,5,True
519,249,2024-09-10,Clothing,118.37,3,PayPal,True,355.11,2024,9,1,False
520,84,2023-12-13,Home & Garden,79.75,2,Bank Transfer,True,159.5,2023,12,2,False
521,848,2024-09-01,Sports,36.03,2,Credit Card,False,72.06,2024,9,6,True
522,73,2024-04-07,Electronics,1233.06,4,Bank Transfer,True,4932.24,2024,4,6,True
523,939,2024-05-06,Electronics,1459.68,1,PayPal,True,1459.68,2024,5,0,False
524,873,2024-03-04,Home & Garden,217.34,2,PayPal,False,434.68,2024,3,0,False
525,599,2024-01-17,Electronics,1074.39,1,Credit Card,False,1074.39,2024,1,2,False
526,314,2024-01-21,Sports,199.8,2,PayPal,False,399.6,2024,1,6,True
527,662,2024-02-23,Home & Garden,164.25,4,Credit Card,True,657.0,2024,2,4,False
528,763,2024-08-17,Electronics,163.5,2,Credit Card,True,327.0,2024,8,5,True
529,216,2024-02-15,Books,46.59,1,Credit Card,False,46.59,2024,2,3,False
530,484,2024-11-26,Home & Garden,233.5,3,Credit Card,True,700.5,2024,11,1,False
531,994,2024-03-20,Electronics,1682.12,2,Credit Card,True,3364.24,2024,3,2,False
532,397,2024-09-28,Books,21.69,3,Bank Transfer,True,65.07000000000001,2024,9,5,True
533,39,2024-03-28,Books,20.36,1,PayPal,True,20.36,2024,3,3,False
534,895,2024-08-02,Clothing,118.22,1,Bank Transfer,True,118.22,2024,8,4,False
535,188,2024-10-17,Electronics,234.97,2,Credit Card,True,469.94,2024,10,3,False
536,592,2024-02-02,Electronics,1075.19,1,Credit Card,True,1075.19,2024,2,4,False
537,109,2023-12-21,Books,13.9,4,Credit Card,True,55.6,2023,12,3,False
538,434,2024-06-26,Clothing,85.86,2,PayPal,True,171.72,2024,6,2,False
539,822,2024-09-13,Sports,127.5,4,Credit Card,True,510.0,2024,9,4,False
540,101,2024-12-10,Electronics,1414.38,2,Credit Card,True,2828.76,2024,12,1,False
541,871,2024-12-10,Clothing,39.27,3,PayPal,False,117.81,2024,12,1,False
542,140,2024-11-13,Home & Garden,146.14,3,Credit Card,True,438.41999999999996,2024,11,2,False
543,106,2024-11-10,Clothing,189.34,1,Bank Transfer,True,189.34,2024,11,6,True
544,929,2024-09-03,Electronics,1763.8,2,Bank Transfer,True,3527.6,2024,9,1,False
545,143,2024-08-14,Electronics,1603.59,3,Credit Card,True,4810.7699999999995,2024,8,2,False
546,945,2024-06-23,Electronics,1806.48,3,PayPal,True,5419.4400000000005,2024,6,6,True
547,320,2024-09-01,Clothing,23.04,2,Bank Transfer,True,46.08,2024,9,6,True
548,313,2024-05-30,Electronics,886.04,1,Bank Transfer,False,886.04,2024,5,3,False
549,98,2024-04-20,Home & Garden,200.15,1,Bank Transfer,False,200.15,2024,4,5,True
550,638,2024-10-06,Electronics,290.29,4,PayPal,True,1161.16,2024,10,6,True
551,798,2024-10-11,Sports,119.26,4,Credit Card,True,477.04,2024,10,4,False
552,675,2024-02-05,Home & Garden,44.67,2,Credit Card,True,89.34,2024,2,0,False
553,47,2024-08-04,Home & Garden,95.8,1,PayPal,True,95.8,2024,8,6,True
554,330,2024-03-31,Home & Garden,295.61,3,Credit Card,True,886.83,2024,3,6,True
555,397,2024-12-09,Books,28.98,2,PayPal,True,57.96,2024,12,0,False
556,698,2024-02-11,Home & Garden,269.38,1,PayPal,True,269.38,2024,2,6,True
557,986,2024-07-19,Clothing,45.98,4,Credit Card,True,183.92,2024,7,4,False
558,699,2024-08-20,Sports,102.68,1,Credit Card,True,102.68,2024,8,1,False
559,879,2024-01-18,Electronics,465.46,4,PayPal,True,1861.84,2024,1,3,False
560,727,2024-11-02,Books,35.28,3,Credit Card,True,105.84,2024,11,5,True
561,413,2024-06-28,Clothing,154.36,1,Credit Card,True,154.36,2024,6,4,False
562,864,2024-11-30,Clothing,83.31,2,PayPal,False,166.62,2024,11,5,True
563,133,2024-11-20,Clothing,153.01,4,PayPal,True,612.04,2024,11,2,False
564,18,2024-04-14,Books,12.23,2,Credit Card,False,24.46,2024,4,6,True
565,688,2024-04-15,Clothing,121.85,1,PayPal,False,121.85,2024,4,0,False
566,216,2024-07-19,Clothing,125.52,4,PayPal,True,502.08,2024,7,4,False
567,186,2024-10-03,Sports,212.14,2,Bank Transfer,True,424.28,2024,10,3,False
568,910,2024-03-09,Books,45.95,4,Credit Card,True,183.8,2024,3,5,True
569,725,2024-04-23,Sports,65.87,3,Credit Card,True,197.61,2024,4,1,False
570,921,2024-03-18,Clothing,188.04,2,Credit Card,True,376.08,2024,3,0,False
571,632,2024-01-21,Clothing,84.58,4,Credit Card,True,338.32,2024,1,6,True
572,372,2024-08-01,Electronics,1932.53,1,PayPal,True,1932.53,2024,8,3,False
573,604,2024-10-10,Books,26.51,4,Credit Card,True,106.04,2024,10,3,False
574,720,2024-11-18,Sports,112.61,4,Bank Transfer,False,450.44,2024,11,0,False
575,931,2024-07-22,Sports,117.5,2,Bank Transfer,True,235.0,2024,7,0,False
576,192,2024-07-05,Electronics,748.98,2,Credit Card,False,1497.96,2024,7,4,False
577,232,2024-03-05,Books,49.21,2,PayPal,True,98.42,2024,3,1,False
578,437,2024-01-24,Electronics,1302.86,2,Credit Card,True,2605.72,2024,1,2,False
579,833,2024-03-04,Electronics,1899.59,2,Credit Card,True,3799.18,2024,3,0,False
580,429,2024-11-25,Home & Garden,275.1,4,Credit Card,True,1100.4,2024,11,0,False
581,962,2024-04-08,Home & Garden,176.35,3,PayPal,True,529.05,2024,4,0,False
582,69,2024-09-04,Books,32.7,2,Credit Card,True,65.4,2024,9,2,False
583,115,2024-05-06,Sports,145.71,3,Credit Card,True,437.13,2024,5,0,False
584,539,2024-04-29,Electronics,194.07,1,PayPal,True,194.07,2024,4,0,False
585,341,2023-12-29,Sports,185.58,1,Credit Card,True,185.58,2023,12,4,False
586,633,2024-11-16,Clothing,107.35,1,PayPal,True,107.35,2024,11,5,True
587,13,2024-10-25,Sports,60.37,3,PayPal,True,181.10999999999999,2024,10,4,False
588,790,2023-12-19,Clothing,65.58,3,Credit Card,True,196.74,2023,12,1,False
589,415,2024-10-04,Home & Garden,152.84,2,PayPal,True,305.68,2024,10,4,False
590,508,2024-11-26,Home & Garden,54.16,4,Credit Card,True,216.64,2024,11,1,False
591,942,2024-03-31,Electronics,272.37,4,Credit Card,True,1089.48,2024,3,6,True
592,471,2024-06-17,Clothing,132.16,3,Bank Transfer,True,396.48,2024,6,0,False
593,831,2024-01-22,Electronics,547.8,1,PayPal,False,547.8,2024,1,0,False
594,775,2024-12-08,Clothing,126.84,4,Credit Card,True,507.36,2024,12,6,True
595,978,2024-11-13,Clothing,156.6,2,Credit Card,True,313.2,2024,11,2,False
