transaction_id,customer_id,date,product_category,amount,items_count,payment_method,is_online
468,19,2024-11-25,Home & Garden,87.55,2,Credit Card,True
469,551,2024-11-06,Electronics,284.26,4,Bank Transfer,False
470,196,2024-05-10,Home & Garden,45.94,4,Credit Card,True
471,938,2024-10-16,Clothing,140.24,2,Credit Card,True
472,279,2024-05-17,Books,45.83,4,Credit Card,True
473,419,2024-05-12,Home & Garden,245.09,1,PayPal,True
474,109,2024-08-05,Electronics,548.39,3,Credit Card,True
475,854,2024-07-19,Home & Garden,258.1,4,Credit Card,False
476,989,2024-09-21,Electronics,1749.16,2,Bank Transfer,True
477,402,2024-11-04,Home & Garden,100.87,1,PayPal,True
478,547,2024-09-21,Books,19.91,4,PayPal,False
479,412,2024-05-22,Electronics,405.2,2,PayPal,True
480,893,2024-06-29,Home & Garden,58.73,3,Credit Card,True
481,351,2024-07-25,Electronics,1902.19,4,Credit Card,True
482,871,2024-07-19,Home & Garden,240.43,3,Credit Card,False
483,327,2024-01-29,Home & Garden,30.73,3,PayPal,True
484,710,2024-10-28,Clothing,153.12,2,Credit Card,True
485,357,2024-12-09,Clothing,44.08,2,Credit Card,True
486,688,2024-07-20,Sports,164.55,4,PayPal,True
487,52,2024-07-31,Electronics,1544.62,4,PayPal,True
488,277,2024-11-18,Books,44.65,4,Bank Transfer,False
489,869,2024-06-27,Electronics,1461.55,3,Credit Card,True
490,324,2024-02-14,Sports,215.09,3,PayPal,True
491,355,2024-01-10,Electronics,1432.97,1,PayPal,True
492,171,2024-11-20,Home & Garden,112.11,3,PayPal,False
493,728,2024-10-04,Home & Garden,217.09,3,Credit Card,True
494,268,2024-11-29,Sports,230.9,1,Credit Card,True
495,547,2024-03-28,Sports,83.66,2,Credit Card,False
496,874,2024-08-18,Clothing,113.37,4,Credit Card,True
497,66,2024-10-03,Sports,65.9,4,PayPal,True
498,396,2024-05-27,Electronics,666.11,1,PayPal,True
499,750,2024-10-03,Books,22.07,4,PayPal,True
500,369,2023-12-29,Home & Garden,164.88,1,PayPal,True
501,999,2024-03-13,Sports,168.77,1,PayPal,True
502,591,2024-06-25,Clothing,97.76,4,PayPal,True
503,610,2024-07-09,Books,30.97,1,Credit Card,True
504,181,2024-04-25,Home & Garden,253.61,4,PayPal,True
505,923,2024-08-06,Sports,125.09,3,Credit Card,True
506,738,2024-10-20,Home & Garden,255.44,2,Credit Card,True
507,182,2024-08-09,Sports,63.39,3,Bank Transfer,True
508,372,2024-12-01,Sports,30.54,2,Credit Card,True
509,603,2024-07-01,Clothing,167.93,2,PayPal,True
510,671,2024-08-31,Books,40.72,3,Credit Card,True
511,898,2024-05-16,Books,12.57,1,Credit Card,True
512,930,2024-06-07,Clothing,161.17,3,PayPal,True
513,49,2024-01-21,Sports,230.62,3,Credit Card,True
514,981,2024-01-01,Sports,185.95,4,Credit Card,True
515,656,2024-03-30,Books,10.48,3,PayPal,False
516,149,2024-01-25,Books,36.83,2,Credit Card,True
517,907,2024-03-23,Electronics,947.68,3,Credit Card,True
518,959,2024-01-06,Books,40.4,4,Credit Card,True
519,249,2024-09-10,Clothing,118.37,3,PayPal,True
520,84,2023-12-13,Home & Garden,79.75,2,Bank Transfer,True
521,848,2024-09-01,Sports,36.03,2,Credit Card,False
522,73,2024-04-07,Electronics,1233.06,4,Bank Transfer,True
523,939,2024-05-06,Electronics,1459.68,1,PayPal,True
524,873,2024-03-04,Home & Garden,217.34,2,PayPal,False
525,599,2024-01-17,Electronics,1074.39,1,Credit Card,False
526,314,2024-01-21,Sports,199.8,2,PayPal,False
527,662,2024-02-23,Home & Garden,164.25,4,Credit Card,True
528,763,2024-08-17,Electronics,163.5,2,Credit Card,True
529,216,2024-02-15,Books,46.59,1,Credit Card,False
530,484,2024-11-26,Home & Garden,233.5,3,Credit Card,True
531,994,2024-03-20,Electronics,1682.12,2,Credit Card,True
532,397,2024-09-28,Books,21.69,3,Bank Transfer,True
533,39,2024-03-28,Books,20.36,1,PayPal,True
534,895,2024-08-02,Clothing,118.22,1,Bank Transfer,True
535,188,2024-10-17,Electronics,234.97,2,Credit Card,True
536,592,2024-02-02,Electronics,1075.19,1,Credit Card,True
537,109,2023-12-21,Books,13.9,4,Credit Card,True
538,434,2024-06-26,Clothing,85.86,2,PayPal,True
539,822,2024-09-13,Sports,127.5,4,Credit Card,True
540,101,2024-12-10,Electronics,1414.38,2,Credit Card,True
541,871,2024-12-10,Clothing,39.27,3,PayPal,False
542,140,2024-11-13,Home & Garden,146.14,3,Credit Card,True
543,106,2024-11-10,Clothing,189.34,1,Bank Transfer,True
544,929,2024-09-03,Electronics,1763.8,2,Bank Transfer,True
545,143,2024-08-14,Electronics,1603.59,3,Credit Card,True
546,945,2024-06-23,Electronics,1806.48,3,PayPal,True
547,320,2024-09-01,Clothing,23.04,2,Bank Transfer,True
548,313,2024-05-30,Electronics,886.04,1,Bank Transfer,False
549,98,2024-04-20,Home & Garden,200.15,1,Bank Transfer,False
550,638,2024-10-06,Electronics,290.29,4,PayPal,True
551,798,2024-10-11,Sports,119.26,4,Credit Card,True
552,675,2024-02-05,Home & Garden,44.67,2,Credit Card,True
553,47,2024-08-04,Home & Garden,95.8,1,PayPal,True
554,330,2024-03-31,Home & Garden,295.61,3,Credit Card,True
555,397,2024-12-09,Books,28.98,2,PayPal,True
556,698,2024-02-11,Home & Garden,269.38,1,PayPal,True
557,986,2024-07-19,Clothing,45.98,4,Credit Card,True
558,699,2024-08-20,Sports,102.68,1,Credit Card,True
559,879,2024-01-18,Electronics,465.46,4,PayPal,True
560,727,2024-11-02,Books,35.28,3,Credit Card,True
561,413,2024-06-28,Clothing,154.36,1,Credit Card,True
562,864,2024-11-30,Clothing,83.31,2,PayPal,False
563,133,2024-11-20,Clothing,153.01,4,PayPal,True
564,18,2024-04-14,Books,12.23,2,Credit Card,False
565,688,2024-04-15,Clothing,121.85,1,PayPal,False
566,216,2024-07-19,Clothing,125.52,4,PayPal,True
567,186,2024-10-03,Sports,212.14,2,Bank Transfer,True
568,910,2024-03-09,Books,45.95,4,Credit Card,True
569,725,2024-04-23,Sports,65.87,3,Credit Card,True
570,921,2024-03-18,Clothing,188.04,2,Credit Card,True
571,632,2024-01-21,Clothing,84.58,4,Credit Card,True
572,372,2024-08-01,Electronics,1932.53,1,PayPal,True
573,604,2024-10-10,Books,26.51,4,Credit Card,True
574,720,2024-11-18,Sports,112.61,4,Bank Transfer,False
575,931,2024-07-22,Sports,117.5,2,Bank Transfer,True
576,192,2024-07-05,Electronics,748.98,2,Credit Card,False
577,232,2024-03-05,Books,49.21,2,PayPal,True
578,437,2024-01-24,Electronics,1302.86,2,Credit Card,True
579,833,2024-03-04,Electronics,1899.59,2,Credit Card,True
580,429,2024-11-25,Home & Garden,275.1,4,Credit Card,True
581,962,2024-04-08,Home & Garden,176.35,3,PayPal,True
582,69,2024-09-04,Books,32.7,2,Credit Card,True
583,115,2024-05-06,Sports,145.71,3,Credit Card,True
584,539,2024-04-29,Electronics,194.07,1,PayPal,True
585,341,2023-12-29,Sports,185.58,1,Credit Card,True
586,633,2024-11-16,Clothing,107.35,1,PayPal,True
587,13,2024-10-25,Sports,60.37,3,PayPal,True
588,790,2023-12-19,Clothing,65.58,3,Credit Card,True
589,415,2024-10-04,Home & Garden,152.84,2,PayPal,True
590,508,2024-11-26,Home & Garden,54.16,4,Credit Card,True
591,942,2024-03-31,Electronics,272.37,4,Credit Card,True
592,471,2024-06-17,Clothing,132.16,3,Bank Transfer,True
593,831,2024-01-22,Electronics,547.8,1,PayPal,False
594,775,2024-12-08,Clothing,126.84,4,Credit Card,True
595,978,2024-11-13,Clothing,156.6,2,Credit Card,True
596,401,2024-03-08,Sports,140.54,1,Credit Card,True
597,693,2023-12-19,Books,23.64,2,Credit Card,False
598,73,2024-06-06,Clothing,150.69,3,Credit Card,True
599,546,2024-09-19,Sports,150.42,2,Credit Card,False
600,400,2024-05-08,Books,16.82,2,Credit Card,True
601,16,2024-11-30,Books,21.94,1,Bank Transfer,True
602,288,2024-02-19,Electronics,1045.28,3,PayPal,True
603,437,2024-01-30,Home & Garden,94.14,4,PayPal,True
604,101,2024-05-28,Electronics,1842.45,3,Credit Card,False
605,182,2024-05-27,Clothing,83.46,2,Credit Card,True
606,618,2024-05-02,Sports,65.17,4,Credit Card,True
607,703,2023-12-31,Sports,109.66,4,Credit Card,True
608,794,2024-07-28,Sports,173.25,4,Credit Card,True
609,926,2024-10-20,Books,14.4,3,Bank Transfer,False
610,990,2024-09-16,Home & Garden,61.09,3,Credit Card,True
611,626,2024-08-27,Sports,42.43,2,PayPal,True
612,166,2024-03-08,Clothing,172.9,3,Credit Card,True
613,648,2024-07-26,Books,41.33,3,Credit Card,True
614,995,2024-06-04,Clothing,141.08,3,Credit Card,True
615,75,2024-02-21,Home & Garden,84.78,2,PayPal,True
616,700,2024-02-10,Sports,189.23,1,Credit Card,True
617,633,2024-09-02,Electronics,1334.13,2,Credit Card,True
618,555,2024-09-08,Electronics,1072.68,2,Credit Card,False
619,237,2024-01-25,Home & Garden,116.08,3,Credit Card,True
620,654,2024-07-07,Home & Garden,246.73,2,Credit Card,True
621,850,2024-01-03,Books,37.9,4,Credit Card,False
622,214,2024-04-10,Books,15.65,2,PayPal,True
623,1000,2024-05-27,Home & Garden,138.68,2,Credit Card,True
624,605,2024-10-31,Home & Garden,99.81,2,Credit Card,True
625,118,2024-04-19,Clothing,144.65,4,Credit Card,True
626,354,2024-03-01,Electronics,1088.37,3,Credit Card,True
627,7,2024-08-07,Clothing,93.16,3,Credit Card,True
628,754,2024-08-02,Sports,40.84,4,Credit Card,True
629,197,2024-01-24,Home & Garden,165.31,3,Credit Card,False
630,907,2023-12-18,Home & Garden,264.04,3,PayPal,True
631,874,2024-10-15,Clothing,110.05,3,PayPal,True
632,793,2024-09-25,Clothing,35.5,3,PayPal,True
633,616,2024-09-29,Books,26.01,3,Credit Card,False
634,718,2024-04-16,Books,14.82,2,Credit Card,True
635,459,2024-03-29,Clothing,29.15,2,Credit Card,True
636,379,2024-05-04,Sports,175.94,3,Credit Card,True
637,236,2024-06-12,Clothing,159.51,2,Credit Card,False
638,127,2024-08-30,Home & Garden,247.04,4,PayPal,True
639,510,2024-11-02,Electronics,369.07,1,Credit Card,False
640,137,2024-09-16,Clothing,90.1,3,PayPal,False
641,281,2024-01-24,Clothing,83.03,3,PayPal,True
642,688,2024-12-04,Books,10.87,3,PayPal,True
643,219,2023-12-30,Sports,107.65,4,PayPal,False
644,687,2024-02-08,Electronics,1484.0,1,Credit Card,False
645,205,2024-06-09,Sports,170.74,2,PayPal,True
646,65,2024-03-11,Sports,105.87,2,Credit Card,True
647,195,2024-11-30,Electronics,1755.83,1,Credit Card,True
648,551,2024-10-20,Home & Garden,95.64,3,Credit Card,True
649,253,2024-03-01,Home & Garden,209.5,3,PayPal,True
650,855,2024-05-30,Books,43.01,3,Credit Card,False
651,570,2024-09-10,Electronics,1998.74,3,Credit Card,True
652,574,2024-04-16,Clothing,100.55,1,Credit Card,False
653,345,2024-07-13,Home & Garden,274.63,2,Credit Card,True
654,956,2024-07-22,Home & Garden,74.35,3,Credit Card,False
655,713,2024-11-19,Sports,235.49,4,PayPal,True
656,621,2024-11-11,Sports,238.25,2,PayPal,True
657,299,2024-01-02,Home & Garden,204.31,3,Credit Card,True
658,62,2024-08-25,Books,20.64,3,Credit Card,True
659,52,2024-09-12,Electronics,1304.13,1,Bank Transfer,True
660,752,2024-07-29,Books,27.62,2,Credit Card,True
661,114,2024-11-22,Sports,241.05,4,PayPal,True
662,861,2024-08-29,Sports,193.32,3,Credit Card,False
663,79,2024-09-30,Electronics,690.91,4,Credit Card,False
664,975,2024-05-02,Clothing,68.5,4,Credit Card,True
665,318,2024-05-16,Electronics,835.77,1,Credit Card,True
666,394,2024-06-11,Books,29.63,1,PayPal,True
667,791,2024-07-28,Sports,239.75,1,Credit Card,True
668,788,2024-06-16,Books,17.93,1,Credit Card,False
669,799,2024-08-11,Electronics,1148.21,2,Credit Card,True
670,701,2024-08-03,Electronics,537.75,4,Credit Card,True
671,158,2024-03-14,Home & Garden,286.01,3,PayPal,True
672,219,2024-01-29,Home & Garden,282.19,4,PayPal,True
673,870,2024-01-21,Books,48.76,2,PayPal,True
674,744,2023-12-18,Electronics,1103.54,1,PayPal,True
675,499,2024-01-27,Sports,27.26,2,Credit Card,True
676,944,2024-06-24,Home & Garden,144.58,1,Credit Card,True
677,49,2024-07-01,Electronics,943.03,4,Credit Card,True
678,209,2024-09-10,Clothing,56.21,1,Bank Transfer,False
679,12,2024-11-07,Electronics,1634.49,4,Credit Card,True
680,229,2024-01-03,Books,41.31,4,Credit Card,True
681,128,2024-06-05,Sports,215.2,2,Credit Card,True
682,871,2024-05-30,Clothing,58.12,2,Bank Transfer,True
683,593,2024-08-10,Sports,212.93,2,Credit Card,False
684,510,2024-05-23,Electronics,1859.77,1,Credit Card,False
685,326,2023-12-15,Books,45.53,3,PayPal,True
686,825,2024-06-30,Electronics,739.15,2,Credit Card,True
687,627,2024-03-25,Electronics,374.43,4,PayPal,True
688,340,2024-10-21,Sports,83.21,1,PayPal,True
689,932,2024-02-07,Sports,158.57,1,Credit Card,True
690,772,2024-07-01,Sports,209.22,1,Credit Card,True
691,666,2024-06-28,Electronics,111.14,2,Credit Card,True
692,413,2024-05-06,Home & Garden,279.91,3,PayPal,False
693,202,2024-07-15,Home & Garden,140.78,3,PayPal,True
694,411,2024-01-13,Sports,92.87,3,PayPal,True
695,560,2024-06-04,Books,14.7,4,PayPal,False
696,341,2024-10-16,Electronics,1894.48,4,PayPal,True
697,330,2023-12-15,Clothing,167.35,4,Bank Transfer,True
698,186,2024-04-07,Books,19.91,2,PayPal,True
699,600,2024-07-12,Electronics,805.41,2,Credit Card,True
700,966,2024-04-10,Sports,200.38,1,PayPal,True
701,934,2024-03-20,Home & Garden,123.33,2,PayPal,True
702,799,2024-02-27,Home & Garden,281.04,1,PayPal,True
703,778,2024-06-07,Sports,177.48,3,PayPal,True
704,56,2024-01-28,Books,29.9,1,PayPal,False
705,562,2024-10-02,Electronics,476.21,2,Credit Card,True
706,994,2024-10-30,Home & Garden,97.82,2,Credit Card,True
707,290,2024-03-30,Electronics,1635.88,1,PayPal,False
708,895,2024-03-09,Home & Garden,136.53,1,Credit Card,True
709,453,2024-05-23,Home & Garden,47.08,3,Credit Card,True
710,664,2024-11-16,Sports,34.77,2,PayPal,True
711,163,2024-02-17,Books,30.68,1,Credit Card,True
712,285,2024-07-27,Home & Garden,243.34,2,Credit Card,True
713,416,2024-11-16,Clothing,139.13,4,PayPal,True
714,670,2024-04-25,Electronics,107.44,3,Credit Card,True
715,641,2024-09-30,Electronics,607.61,3,PayPal,False
716,905,2024-08-29,Home & Garden,148.44,2,PayPal,False
717,646,2024-05-15,Electronics,1440.18,3,Credit Card,True
718,371,2024-11-05,Electronics,1788.82,2,Credit Card,True
719,214,2024-10-11,Clothing,23.11,1,Bank Transfer,False
720,700,2024-09-21,Home & Garden,32.97,2,Credit Card,True
721,589,2024-09-14,Home & Garden,78.03,1,Credit Card,False
722,570,2024-05-25,Electronics,1183.36,1,PayPal,True
723,597,2024-06-07,Clothing,154.57,3,Credit Card,True
724,215,2024-10-02,Electronics,431.0,4,Credit Card,False
725,191,2024-12-03,Clothing,71.63,1,Credit Card,True
726,287,2024-06-26,Sports,147.41,2,Bank Transfer,True
727,548,2024-10-25,Clothing,112.04,4,PayPal,True
728,104,2024-04-26,Books,39.47,1,Credit Card,True
729,769,2024-02-21,Clothing,119.42,3,Credit Card,True
730,343,2024-08-29,Clothing,189.42,2,PayPal,True
731,266,2024-06-13,Sports,53.12,1,Credit Card,True
732,540,2024-05-03,Electronics,1996.57,1,Credit Card,True
733,910,2024-07-26,Sports,166.27,4,Credit Card,True
734,495,2024-12-02,Electronics,1666.11,1,Credit Card,True
735,971,2024-11-22,Electronics,1634.32,2,Credit Card,True
736,793,2024-03-22,Clothing,165.7,4,Credit Card,False
737,130,2023-12-28,Clothing,55.5,2,Credit Card,False
738,909,2024-11-27,Clothing,112.07,4,Bank Transfer,True
739,166,2024-07-26,Books,16.38,4,Credit Card,True
740,842,2023-12-24,Clothing,35.37,1,Credit Card,False
741,445,2024-01-21,Home & Garden,49.37,2,Credit Card,True
742,509,2024-06-16,Books,10.78,3,Credit Card,True
743,104,2024-09-28,Electronics,1304.39,2,Credit Card,False
744,426,2024-06-26,Clothing,56.11,3,Credit Card,True
745,668,2024-09-26,Electronics,1055.84,1,PayPal,True
746,456,2024-02-01,Clothing,98.24,2,Credit Card,True
747,156,2024-08-29,Clothing,21.76,2,Credit Card,True
748,943,2024-01-16,Clothing,188.6,4,Credit Card,True
749,331,2024-04-03,Clothing,111.92,1,Bank Transfer,True
750,945,2024-02-06,Clothing,40.09,4,Credit Card,True
751,959,2024-04-03,Electronics,479.19,4,PayPal,True
752,854,2024-04-28,Home & Garden,246.52,3,Credit Card,False
753,677,2024-07-26,Home & Garden,280.29,1,Credit Card,True
754,667,2024-06-23,Home & Garden,196.14,3,PayPal,False
755,213,2024-01-07,Books,45.11,3,Credit Card,True
756,841,2024-09-26,Home & Garden,224.94,2,Credit Card,True
757,826,2024-03-12,Home & Garden,44.43,1,Credit Card,True
758,578,2024-03-21,Sports,195.37,1,PayPal,False
759,368,2024-09-19,Sports,41.29,1,PayPal,True
760,958,2024-04-05,Sports,244.01,4,PayPal,True
761,3,2024-08-09,Home & Garden,251.24,4,PayPal,True
762,63,2024-10-24,Electronics,1109.55,1,Bank Transfer,False
763,255,2024-09-11,Clothing,42.76,2,Bank Transfer,False
764,746,2024-10-27,Home & Garden,185.81,2,Credit Card,True
765,157,2024-05-03,Books,25.16,4,PayPal,True
766,662,2024-11-22,Clothing,149.8,1,PayPal,False
767,55,2024-10-12,Sports,130.91,4,Credit Card,False
768,783,2024-06-02,Sports,78.99,2,Credit Card,False
769,338,2024-10-06,Electronics,1440.94,3,PayPal,True
770,971,2024-08-21,Books,24.75,3,Credit Card,True
771,111,2023-12-21,Books,14.05,2,Credit Card,True
772,41,2024-06-28,Clothing,129.2,3,Credit Card,False
773,13,2024-02-09,Electronics,1798.95,1,Credit Card,False
774,393,2024-07-24,Books,34.15,1,Credit Card,True
775,417,2024-07-13,Home & Garden,71.1,4,PayPal,True
776,365,2023-12-14,Electronics,1740.52,2,Credit Card,True
777,575,2024-01-07,Sports,84.85,1,Credit Card,True
778,702,2024-09-14,Clothing,143.88,4,Credit Card,True
779,443,2024-01-19,Electronics,1675.91,1,Bank Transfer,True
780,144,2024-02-27,Clothing,101.92,2,PayPal,False
781,943,2024-06-23,Clothing,98.58,1,Credit Card,True
782,72,2024-03-04,Books,46.98,3,Credit Card,True
783,910,2023-12-16,Home & Garden,247.51,4,Credit Card,True
784,346,2024-01-10,Electronics,117.1,4,PayPal,True
785,194,2024-07-13,Home & Garden,189.33,3,PayPal,True
786,411,2024-09-30,Electronics,1854.13,4,Credit Card,True
787,831,2024-04-27,Clothing,170.4,2,PayPal,True
788,53,2024-01-17,Home & Garden,81.63,3,Credit Card,True
789,522,2024-04-03,Clothing,94.86,2,Credit Card,True
790,463,2024-05-13,Books,30.68,4,Credit Card,True
791,381,2024-09-11,Clothing,40.39,1,Credit Card,True
792,442,2024-05-08,Books,29.28,4,Credit Card,True
793,875,2024-01-20,Clothing,184.09,4,PayPal,True
794,747,2024-02-03,Clothing,55.54,3,PayPal,True
795,803,2024-03-10,Books,40.99,4,Credit Card,True
796,981,2023-12-25,Sports,93.89,3,Credit Card,False
797,192,2024-09-24,Clothing,168.1,3,Credit Card,True
798,869,2023-12-24,Electronics,233.19,2,PayPal,True
799,992,2024-08-11,Electronics,1285.96,3,Credit Card,True
800,13,2024-02-17,Sports,224.54,3,PayPal,True
801,685,2024-07-09,Clothing,137.47,2,Credit Card,True
802,580,2024-10-29,Electronics,356.02,3,PayPal,True
803,111,2024-03-29,Books,25.2,1,Credit Card,False
804,601,2024-07-19,Books,30.2,1,PayPal,False
805,809,2024-06-30,Home & Garden,236.86,4,Credit Card,True
806,359,2024-07-27,Clothing,34.89,1,Bank Transfer,True
807,287,2024-06-15,Books,41.79,4,Bank Transfer,False
808,296,2024-12-06,Sports,58.18,4,Credit Card,True
809,244,2024-01-20,Electronics,1833.28,1,Bank Transfer,True
810,365,2024-09-13,Home & Garden,271.67,4,PayPal,True
811,46,2024-03-13,Electronics,1167.01,1,Credit Card,True
812,187,2024-11-11,Electronics,798.92,1,PayPal,False
813,217,2024-12-10,Clothing,167.5,4,Credit Card,True
814,165,2024-05-04,Books,36.74,3,Credit Card,True
815,157,2024-04-07,Home & Garden,276.87,2,Bank Transfer,True
816,574,2024-01-10,Books,12.02,3,Bank Transfer,False
817,139,2024-10-03,Electronics,1652.3,2,Credit Card,False
818,687,2023-12-31,Sports,111.9,2,Credit Card,False
819,804,2024-02-28,Clothing,135.48,3,Credit Card,True
820,926,2024-10-13,Electronics,1550.85,1,PayPal,True
821,461,2024-10-14,Clothing,178.58,1,Credit Card,True
822,48,2024-01-19,Electronics,1904.68,4,PayPal,True
823,449,2024-03-06,Electronics,1321.28,2,Bank Transfer,True
824,413,2024-12-10,Home & Garden,246.44,1,Credit Card,True
825,561,2024-01-15,Electronics,236.76,2,PayPal,True
826,977,2024-06-17,Home & Garden,70.89,2,Credit Card,True
827,230,2024-03-07,Home & Garden,297.12,2,PayPal,True
828,726,2024-05-22,Electronics,1110.96,1,Credit Card,True
829,539,2024-05-12,Books,18.58,2,Credit Card,True
830,237,2024-04-29,Electronics,1085.14,2,Bank Transfer,True
831,987,2024-02-08,Home & Garden,206.64,3,Credit Card,True
832,493,2024-01-16,Electronics,608.77,1,PayPal,True
833,795,2024-11-05,Books,35.83,3,Credit Card,True
834,889,2024-04-28,Clothing,142.18,1,Bank Transfer,True
835,63,2024-07-09,Clothing,101.69,4,Credit Card,True
836,957,2024-07-28,Sports,155.3,1,Credit Card,True
837,364,2024-10-01,Clothing,37.91,2,Credit Card,True
838,670,2024-07-24,Books,33.55,1,PayPal,True
839,573,2024-09-16,Clothing,124.36,2,Credit Card,True
840,417,2024-04-02,Books,26.95,4,Credit Card,True
841,949,2024-08-27,Home & Garden,249.41,1,PayPal,True
842,841,2024-10-23,Electronics,1289.37,4,Credit Card,True
843,235,2024-10-14,Sports,175.66,2,Credit Card,True
844,964,2024-02-05,Clothing,84.04,1,PayPal,True
845,171,2024-10-06,Clothing,52.73,4,Credit Card,True
846,68,2024-11-14,Sports,118.55,3,Credit Card,True
847,963,2024-09-29,Home & Garden,209.21,4,PayPal,True
